image_id,blur_variance,brightness_mean,contrast_std,blur_flag,low_light_flag,poor_contrast_flag,overall_readability,annotation_method
865e6f71f9610152,1217059.5,93.6,61.6,0,0,0,0.77,AUTO_CV_METRIC
24df9b07e9db4773,1435646.1,95.7,60.3,0,0,0,0.753,AUTO_CV_METRIC
a65f9d39cf97e8bb,489865.1,104.1,56.3,0,0,0,0.704,AUTO_CV_METRIC
2541f66d354ae950,1326922.2,94.1,63.4,0,0,0,0.792,AUTO_CV_METRIC
b10c1050da8e0d42,343088.2,101.7,51.8,0,0,0,0.648,AUTO_CV_METRIC
a6bcd5149a108a86,229120.9,98.8,57.0,0,0,0,0.713,AUTO_CV_METRIC
a000eb62708f8fbe,338525.8,110.0,58.2,0,0,0,0.728,AUTO_CV_METRIC
30c33e0f3bd3eb20,291625.2,87.4,60.3,0,0,0,0.754,AUTO_CV_METRIC
a09bb71b2b3571a4,928692.1,97.9,60.1,0,0,0,0.751,AUTO_CV_METRIC
58feffbd0da540cf,1279086.8,104.3,70.6,0,0,0,0.882,AUTO_CV_METRIC
bf2db7bcce9248c9,2566848.8,96.1,71.6,0,0,0,0.896,AUTO_CV_METRIC
a2c4e94746bde330,2587265.0,101.1,72.2,0,0,0,0.902,AUTO_CV_METRIC
8f0dd6213391a088,1489882.8,106.7,65.7,0,0,0,0.821,AUTO_CV_METRIC
4d21c93199d40e36,1044365.7,108.8,67.6,0,0,0,0.845,AUTO_CV_METRIC
73ebc5eeb4006a8b,1969154.2,99.3,73.5,0,0,0,0.919,AUTO_CV_METRIC
3a2a58a7e861c618,1709983.1,99.2,68.4,0,0,0,0.855,AUTO_CV_METRIC
9c32d1ebf7a16aeb,1828924.1,97.6,71.5,0,0,0,0.894,AUTO_CV_METRIC
b5e28659aff3b7c2,923821.5,90.2,66.1,0,0,0,0.826,AUTO_CV_METRIC
c09ec28ba34cbfa6,2136911.5,92.2,68.3,0,0,0,0.854,AUTO_CV_METRIC
147ff878fd2b1389,2254939.0,110.2,64.9,0,0,0,0.811,AUTO_CV_METRIC
ce6de22d7aea4f32,1263332.2,102.2,55.6,0,0,0,0.696,AUTO_CV_METRIC
23276f217675ee9e,1756742.5,105.9,65.8,0,0,0,0.823,AUTO_CV_METRIC
b10c6b1b5ef5bf25,1143832.1,107.1,61.0,0,0,0,0.762,AUTO_CV_METRIC
db37fcc9529c9f27,497513.2,115.9,55.2,0,0,0,0.69,AUTO_CV_METRIC
fcefc5b1c67b4fcd,1773511.9,132.7,61.5,0,0,0,0.769,AUTO_CV_METRIC
b7025772d87c6f11,862443.8,127.9,54.9,0,0,0,0.686,AUTO_CV_METRIC
9cb90c1cff171570,908183.8,120.9,57.4,0,0,0,0.718,AUTO_CV_METRIC
969c51608ac88f68,1491602.1,130.7,59.3,0,0,0,0.741,AUTO_CV_METRIC
6a159a78cf342cb9,488007.4,119.8,51.1,0,0,0,0.638,AUTO_CV_METRIC
540596185451f5fc,224965.9,128.1,52.6,0,0,0,0.657,AUTO_CV_METRIC
afb85c3050d5ec3f,491140.3,114.1,54.9,0,0,0,0.686,AUTO_CV_METRIC
9ec54b4e119fdd9c,572794.0,117.4,55.7,0,0,0,0.696,AUTO_CV_METRIC
1016720c2e6f8fd0,749668.9,108.4,59.1,0,0,0,0.739,AUTO_CV_METRIC
a346ba67f470d05c,671083.1,104.6,59.5,0,0,0,0.744,AUTO_CV_METRIC
f7d5984054ea27bc,564736.8,101.0,64.4,0,0,0,0.805,AUTO_CV_METRIC
378924b561104823,428071.1,110.5,57.1,0,0,0,0.714,AUTO_CV_METRIC
636f4d10141205a2,1095338.2,116.8,63.3,0,0,0,0.791,AUTO_CV_METRIC
4248e256444989f9,971224.5,98.9,56.9,0,0,0,0.711,AUTO_CV_METRIC
4819d4e7f6100f86,267807.7,138.9,50.8,0,0,0,0.635,AUTO_CV_METRIC
22d94b732f96e7e4,721902.6,124.6,59.2,0,0,0,0.74,AUTO_CV_METRIC
f51b3b2ea8d7af57,332895.8,128.2,53.7,0,0,0,0.671,AUTO_CV_METRIC
67bdbdc905ff59e8,195892.8,145.5,52.3,0,0,0,0.654,AUTO_CV_METRIC
543ad8060bd4b4ee,576098.4,113.3,54.9,0,0,0,0.686,AUTO_CV_METRIC
533ff4becdeba124,884733.1,125.8,58.3,0,0,0,0.729,AUTO_CV_METRIC
5513898a60a11504,916377.2,113.0,60.8,0,0,0,0.76,AUTO_CV_METRIC
a40a94dfaa6cb270,899973.9,111.0,51.5,0,0,0,0.643,AUTO_CV_METRIC
ce41dc0dcdba39dc,631503.6,100.3,65.8,0,0,0,0.823,AUTO_CV_METRIC
60b73558961ff4a9,750044.2,114.6,53.1,0,0,0,0.663,AUTO_CV_METRIC
1acd5b38400684e8,848109.8,117.8,55.2,0,0,0,0.69,AUTO_CV_METRIC
fc1984666a461ef6,900051.5,121.2,64.1,0,0,0,0.801,AUTO_CV_METRIC
31220998c48ae828,295943.4,92.1,61.2,0,0,0,0.765,AUTO_CV_METRIC
ebca9d3f9dc0c1f0,438897.6,87.2,60.1,0,0,0,0.751,AUTO_CV_METRIC
28b22da94b9cbcf0,1402612.1,98.4,55.9,0,0,0,0.699,AUTO_CV_METRIC
fe73176bac07cbe9,202844.3,102.4,56.6,0,0,0,0.708,AUTO_CV_METRIC
78793e95b666e159,139174.2,97.8,59.5,0,0,0,0.743,AUTO_CV_METRIC
8e1911ea41561fb7,482957.3,105.6,60.1,0,0,0,0.752,AUTO_CV_METRIC
c6f91bcfa47c8671,924694.9,107.9,57.1,0,0,0,0.713,AUTO_CV_METRIC
6246995ffc2f8717,1235024.1,93.8,53.5,0,0,0,0.669,AUTO_CV_METRIC
ccf786ca2c0a73ed,935400.6,97.3,55.0,0,0,0,0.688,AUTO_CV_METRIC
884436c95a0ecd7b,328098.6,90.6,54.4,0,0,0,0.68,AUTO_CV_METRIC
33aec9b84c7bbba8,91079.9,91.2,56.7,0,0,0,0.708,AUTO_CV_METRIC
6c70e6075de16123,997861.4,89.8,54.3,0,0,0,0.679,AUTO_CV_METRIC
5c637ebb9de25da7,527355.9,94.6,55.2,0,0,0,0.69,AUTO_CV_METRIC
9bf1d759236d895a,1648808.2,86.6,60.0,0,0,0,0.75,AUTO_CV_METRIC
f695aab8c1e7571e,930605.4,114.0,64.5,0,0,0,0.807,AUTO_CV_METRIC
e543fbc853095dda,1370893.6,107.4,60.2,0,0,0,0.753,AUTO_CV_METRIC
9743facee1fd48d4,1262769.9,116.1,58.5,0,0,0,0.731,AUTO_CV_METRIC
beaaf078449a2556,1275571.6,116.0,55.6,0,0,0,0.695,AUTO_CV_METRIC
d7c4d15133ebb472,847186.0,97.6,58.1,0,0,0,0.726,AUTO_CV_METRIC
eee5bf6e5e7d47a0,799113.3,117.8,60.6,0,0,0,0.757,AUTO_CV_METRIC
47adf9e686a57f9a,525774.6,119.7,58.9,0,0,0,0.736,AUTO_CV_METRIC
79d66171984955f6,694298.6,120.5,59.8,0,0,0,0.748,AUTO_CV_METRIC
0abc155277a2699b,575614.4,125.7,59.7,0,0,0,0.746,AUTO_CV_METRIC
5c4ef2599b315970,354297.0,116.9,58.9,0,0,0,0.736,AUTO_CV_METRIC
0ac097a6f9f18008,340468.1,123.4,57.9,0,0,0,0.724,AUTO_CV_METRIC
5b71da079947f91a,385532.5,126.5,58.4,0,0,0,0.73,AUTO_CV_METRIC
345361747577b6a6,574038.3,121.2,60.2,0,0,0,0.753,AUTO_CV_METRIC
3e8d5882abad8988,1122148.4,123.1,63.1,0,0,0,0.788,AUTO_CV_METRIC
c0b52dff3de2b75b,501606.1,125.1,59.3,0,0,0,0.741,AUTO_CV_METRIC
b765dd073213e6ca,76031.1,118.9,50.6,0,0,0,0.632,AUTO_CV_METRIC
05dadc9c57e3eb13,784883.1,127.3,53.4,0,0,0,0.667,AUTO_CV_METRIC
67ef5225241207a1,876374.2,114.6,56.7,0,0,0,0.709,AUTO_CV_METRIC
43f8125539da9eaa,203570.9,106.3,57.8,0,0,0,0.722,AUTO_CV_METRIC
ddc01cb1905f64fc,815618.0,107.9,55.7,0,0,0,0.697,AUTO_CV_METRIC
82effa9a85a968e3,515286.0,134.8,59.5,0,0,0,0.744,AUTO_CV_METRIC
b53ebe9b61c2c369,191194.6,110.7,51.1,0,0,0,0.639,AUTO_CV_METRIC
8516e2dd4a37bb29,84121.5,140.5,45.3,0,0,0,0.567,AUTO_CV_METRIC
c573b86c4315880c,158988.9,138.2,48.0,0,0,0,0.6,AUTO_CV_METRIC
b19e5d3f3f3a0740,535897.4,127.0,58.2,0,0,0,0.728,AUTO_CV_METRIC
87fed196dc21698b,776425.9,130.8,58.9,0,0,0,0.737,AUTO_CV_METRIC
98e967b416dd3794,209018.2,105.3,56.9,0,0,0,0.712,AUTO_CV_METRIC
cae81a4c283d226b,660373.9,118.4,55.4,0,0,0,0.692,AUTO_CV_METRIC
3064af282bd73d27,288536.4,117.3,52.8,0,0,0,0.66,AUTO_CV_METRIC
0dfde3f68482156b,459988.5,122.2,57.0,0,0,0,0.712,AUTO_CV_METRIC
045bf34fb8c12379,174277.6,123.7,51.7,0,0,0,0.646,AUTO_CV_METRIC
904a4c646122a59a,808855.6,128.7,54.0,0,0,0,0.675,AUTO_CV_METRIC
1ec80adf658f53a2,402252.9,122.2,53.8,0,0,0,0.672,AUTO_CV_METRIC
a30484a3f009a662,301073.3,111.3,53.2,0,0,0,0.666,AUTO_CV_METRIC
69d7351b75950fec,379721.9,122.3,59.3,0,0,0,0.741,AUTO_CV_METRIC
d4909c17f1c997f9,779062.4,122.2,50.3,0,0,0,0.629,AUTO_CV_METRIC
40b5cb01658703a7,799716.7,128.9,55.2,0,0,0,0.69,AUTO_CV_METRIC
22a9b3d9099d8db1,550852.8,112.9,56.0,0,0,0,0.699,AUTO_CV_METRIC
d057b8cb8a7f48b1,854051.6,119.9,50.2,0,0,0,0.627,AUTO_CV_METRIC
befde77bc48009bb,515208.2,128.5,56.2,0,0,0,0.702,AUTO_CV_METRIC
b9b3fe10a9af2112,875082.3,127.0,53.4,0,0,0,0.667,AUTO_CV_METRIC
52898617bc5d38a0,281624.9,128.1,52.0,0,0,0,0.65,AUTO_CV_METRIC
d9c3961ddd6fd3c6,828649.4,130.8,54.5,0,0,0,0.681,AUTO_CV_METRIC
b72d4d26b60d95e1,243073.3,107.0,56.3,0,0,0,0.704,AUTO_CV_METRIC
39340aacf4b80bb9,484060.1,126.7,52.4,0,0,0,0.655,AUTO_CV_METRIC
c592c18093d33246,323831.3,124.1,49.7,0,0,0,0.621,AUTO_CV_METRIC
2b79d7c1132600ef,606681.6,113.9,54.5,0,0,0,0.681,AUTO_CV_METRIC
bb607a23d28fef86,1072581.1,134.5,55.4,0,0,0,0.693,AUTO_CV_METRIC
25d2cbac65c479d0,588679.7,118.1,55.0,0,0,0,0.688,AUTO_CV_METRIC
77abc0926be36398,348032.5,121.6,57.1,0,0,0,0.713,AUTO_CV_METRIC
c9a3c77526c5bc8d,230555.0,125.7,58.6,0,0,0,0.733,AUTO_CV_METRIC
a91b34f5918638af,722591.6,126.7,56.0,0,0,0,0.7,AUTO_CV_METRIC
fc202355c7ef16ff,258190.9,120.5,53.4,0,0,0,0.667,AUTO_CV_METRIC
a4d47019e9de51a9,554107.1,119.6,61.1,0,0,0,0.763,AUTO_CV_METRIC
6ea8e99e6a59bd8f,731556.6,117.0,54.3,0,0,0,0.679,AUTO_CV_METRIC
5113517e9ddc5553,389672.1,115.0,55.9,0,0,0,0.699,AUTO_CV_METRIC
dc638a2cff018f3c,492464.4,127.0,62.1,0,0,0,0.776,AUTO_CV_METRIC
86121a5f31660180,628012.8,116.8,56.9,0,0,0,0.711,AUTO_CV_METRIC
c1b359d9ff4644ba,891862.9,122.7,59.3,0,0,0,0.742,AUTO_CV_METRIC
534187fadb63530b,922416.9,127.4,63.0,0,0,0,0.788,AUTO_CV_METRIC
ae5db2c95eae5ead,556889.8,119.3,58.1,0,0,0,0.726,AUTO_CV_METRIC
33f26b797e7c8394,469630.4,110.0,57.0,0,0,0,0.713,AUTO_CV_METRIC
f46ef4c5fa12237b,877245.2,123.2,60.0,0,0,0,0.75,AUTO_CV_METRIC
6a5c81f6482924ca,537016.2,112.4,61.5,0,0,0,0.769,AUTO_CV_METRIC
3dc973ef6c8a49ef,516729.4,123.3,61.2,0,0,0,0.764,AUTO_CV_METRIC
518ef9e6b9cd2ff1,776530.9,129.0,50.8,0,0,0,0.635,AUTO_CV_METRIC
a981c3b2d37c4231,605832.4,124.5,55.1,0,0,0,0.689,AUTO_CV_METRIC
4fc3b1cc21d91994,405861.9,110.6,55.4,0,0,0,0.693,AUTO_CV_METRIC
9d4e216520c88201,572161.9,109.8,59.9,0,0,0,0.749,AUTO_CV_METRIC
f7743370166cacd3,701811.8,133.1,51.3,0,0,0,0.642,AUTO_CV_METRIC
c301b8ff8e0771e4,623203.9,127.9,52.2,0,0,0,0.652,AUTO_CV_METRIC
c503fd57e7ff83b3,856926.9,120.6,66.3,0,0,0,0.829,AUTO_CV_METRIC
3c0ef1b9a444b41f,517345.3,126.1,60.6,0,0,0,0.758,AUTO_CV_METRIC
75dc94be3651e6ca,886846.4,123.4,62.0,0,0,0,0.775,AUTO_CV_METRIC
621caf42bb4cc0d9,352394.6,115.9,46.1,0,0,0,0.576,AUTO_CV_METRIC
e122a3cadd740b45,213433.5,116.7,46.9,0,0,0,0.586,AUTO_CV_METRIC
a95410ca9785be71,386414.3,121.9,50.9,0,0,0,0.636,AUTO_CV_METRIC
3983e9ce133849a0,418791.8,108.0,53.0,0,0,0,0.662,AUTO_CV_METRIC
8112103a225a7226,387445.3,123.8,51.4,0,0,0,0.642,AUTO_CV_METRIC
fd84ad47249fee3c,488288.2,117.8,50.3,0,0,0,0.629,AUTO_CV_METRIC
b07be855cfd47f6b,231268.3,132.1,48.8,0,0,0,0.61,AUTO_CV_METRIC
318046899b02b6ea,212463.8,133.4,47.6,0,0,0,0.594,AUTO_CV_METRIC
2f81a2433968d866,281418.8,122.0,52.4,0,0,0,0.656,AUTO_CV_METRIC
06cd26f3abe08f8c,12547.9,125.0,48.5,0,0,0,0.607,AUTO_CV_METRIC
377dd75bd73c0855,562763.6,110.8,47.9,0,0,0,0.599,AUTO_CV_METRIC
106ce3e5148b196b,285325.1,129.5,50.7,0,0,0,0.633,AUTO_CV_METRIC
314a7f04f29dc1e5,327548.8,128.7,46.7,0,0,0,0.583,AUTO_CV_METRIC
4eacafb11e6d7e9f,502890.5,107.4,52.9,0,0,0,0.661,AUTO_CV_METRIC
f996a76d0486db01,10051.5,127.5,48.8,0,0,0,0.609,AUTO_CV_METRIC
6d08e5c0a4881178,603662.6,110.5,48.2,0,0,0,0.603,AUTO_CV_METRIC
0a9cbc0e437d6867,451478.6,108.2,54.2,0,0,0,0.678,AUTO_CV_METRIC
4f0c302a1b5062e4,607785.6,111.9,53.9,0,0,0,0.674,AUTO_CV_METRIC
6f248efaa091ece4,385901.9,112.1,57.7,0,0,0,0.721,AUTO_CV_METRIC
fb5f3a1aa6c1d347,378427.7,117.2,48.6,0,0,0,0.608,AUTO_CV_METRIC
b0944f22f32d3bd5,98823.7,123.5,45.7,0,0,0,0.571,AUTO_CV_METRIC
de371dc1f7d1caa6,312097.4,126.1,53.5,0,0,0,0.669,AUTO_CV_METRIC
047c207886ee70dd,483065.3,103.9,56.5,0,0,0,0.706,AUTO_CV_METRIC
d11cbed7c30a6f24,243117.3,126.0,56.0,0,0,0,0.7,AUTO_CV_METRIC
3f8f0eadf92834c8,437610.6,121.5,60.1,0,0,0,0.752,AUTO_CV_METRIC
e044213256d7b5c8,383470.3,118.4,55.6,0,0,0,0.695,AUTO_CV_METRIC
acb4d650aad2ac44,336693.4,121.5,57.8,0,0,0,0.722,AUTO_CV_METRIC
2255df878ee37670,281949.5,113.4,51.1,0,0,0,0.639,AUTO_CV_METRIC
28a6f7f02b51e969,276515.9,114.8,51.5,0,0,0,0.643,AUTO_CV_METRIC
4597628c7663d73d,192993.3,110.4,58.3,0,0,0,0.729,AUTO_CV_METRIC
4ffaf263dd8b2d1b,338381.4,131.6,49.7,0,0,0,0.621,AUTO_CV_METRIC
c7a9ae44b8e7d564,348782.6,127.7,53.7,0,0,0,0.671,AUTO_CV_METRIC
a2a9bc7411e64cc7,242033.5,107.0,53.2,0,0,0,0.665,AUTO_CV_METRIC
1751217ce9139a17,233294.6,129.1,49.1,0,0,0,0.614,AUTO_CV_METRIC
5d99c3cdb543407a,440032.1,117.7,56.9,0,0,0,0.711,AUTO_CV_METRIC
5d354ee3bb5613aa,297500.2,131.4,44.5,0,0,0,0.556,AUTO_CV_METRIC
56a635c8b5067102,303437.5,116.1,52.9,0,0,0,0.661,AUTO_CV_METRIC
74b614c521d55103,275507.5,125.3,52.9,0,0,0,0.661,AUTO_CV_METRIC
3b059e52d79b93fb,247358.2,130.4,50.6,0,0,0,0.633,AUTO_CV_METRIC
e9ff95d611e73d1e,357743.3,111.6,48.2,0,0,0,0.602,AUTO_CV_METRIC
5a4e84072d34ec6a,200705.2,112.5,47.0,0,0,0,0.588,AUTO_CV_METRIC
274f9db682fc09a9,229827.6,111.4,56.3,0,0,0,0.704,AUTO_CV_METRIC
bc9a895db2870b30,429166.4,111.7,50.5,0,0,0,0.632,AUTO_CV_METRIC
7327ae56e7bff4cf,205127.9,117.9,49.9,0,0,0,0.624,AUTO_CV_METRIC
59436f561e09641b,295498.9,118.7,56.1,0,0,0,0.702,AUTO_CV_METRIC
f000fc4dbbc5e693,310474.1,116.7,46.4,0,0,0,0.58,AUTO_CV_METRIC
7127126f4bf627e5,111007.5,117.5,48.4,0,0,0,0.604,AUTO_CV_METRIC
48e84eb24dadea04,275870.1,112.8,48.4,0,0,0,0.605,AUTO_CV_METRIC
5b9042b2fbf843d4,484150.5,100.3,69.4,0,0,0,0.867,AUTO_CV_METRIC
47a60ba5c14df2d0,793516.8,122.2,64.6,0,0,0,0.807,AUTO_CV_METRIC
ba02318115064bd9,732446.4,107.7,59.7,0,0,0,0.746,AUTO_CV_METRIC
e815d69f67cd75b0,242740.0,111.3,61.5,0,0,0,0.768,AUTO_CV_METRIC
b066c060d9e97a92,512521.2,111.1,71.2,0,0,0,0.89,AUTO_CV_METRIC
9a872e254d85c9ca,444265.1,110.6,64.0,0,0,0,0.8,AUTO_CV_METRIC
a5a73daab514056d,613141.8,102.1,66.5,0,0,0,0.831,AUTO_CV_METRIC
6435f029b0ecc76a,488843.5,123.8,58.2,0,0,0,0.728,AUTO_CV_METRIC
0a4d2c0723fcbe12,1042278.7,104.7,59.8,0,0,0,0.748,AUTO_CV_METRIC
65b13ad34cf1052e,689093.1,122.1,65.7,0,0,0,0.821,AUTO_CV_METRIC
97fc89152e26c591,742336.1,123.3,59.7,0,0,0,0.746,AUTO_CV_METRIC
e972f31b3eae1afd,380330.1,108.0,66.2,0,0,0,0.828,AUTO_CV_METRIC
17ebb8ba129c58bd,727564.5,120.2,58.5,0,0,0,0.732,AUTO_CV_METRIC
4474c047c3f0f3b0,322783.1,113.3,58.0,0,0,0,0.725,AUTO_CV_METRIC
66cd0c7abdd3373f,658624.6,123.8,62.4,0,0,0,0.78,AUTO_CV_METRIC
ffc9ce524e64ef3b,829742.2,103.5,68.3,0,0,0,0.853,AUTO_CV_METRIC
7c23f1fb3af88309,648890.9,119.3,65.0,0,0,0,0.813,AUTO_CV_METRIC
3429b76b57247000,878287.0,104.5,58.5,0,0,0,0.731,AUTO_CV_METRIC
f2b4d4e7b097a2a0,391717.2,123.3,60.2,0,0,0,0.753,AUTO_CV_METRIC
f52847bde21481b8,568444.1,92.4,55.7,0,0,0,0.696,AUTO_CV_METRIC
1a17457eda41b4a9,235572.5,115.4,47.4,0,0,0,0.593,AUTO_CV_METRIC
586910176123b0ff,351830.3,97.9,49.8,0,0,0,0.622,AUTO_CV_METRIC
f7136ea93ba59c7d,371272.5,97.5,55.4,0,0,0,0.693,AUTO_CV_METRIC
d656bd65cba85b6d,369796.4,95.1,56.6,0,0,0,0.708,AUTO_CV_METRIC
02176e1afbd67748,92313.6,126.5,44.4,0,0,0,0.555,AUTO_CV_METRIC
2bf15ac8ca3db5d0,339907.7,98.6,49.6,0,0,0,0.62,AUTO_CV_METRIC
eebc569094546cd5,350621.9,108.4,47.8,0,0,0,0.597,AUTO_CV_METRIC
894dc231a8508ccf,123511.9,114.9,51.8,0,0,0,0.647,AUTO_CV_METRIC
85ff1080a5b8bc39,345535.4,101.0,51.5,0,0,0,0.644,AUTO_CV_METRIC
8bc5b748d3aba61e,229776.0,119.8,39.9,0,0,0,0.499,AUTO_CV_METRIC
733c041f2f014831,242949.2,102.6,52.7,0,0,0,0.658,AUTO_CV_METRIC
822645113c06edcf,421800.6,117.3,46.7,0,0,0,0.584,AUTO_CV_METRIC
8e78c32bef1577d7,134409.2,103.8,54.1,0,0,0,0.676,AUTO_CV_METRIC
465e49cbe29823f5,340440.0,111.1,46.5,0,0,0,0.581,AUTO_CV_METRIC
eb639bffcaea3d32,301597.9,100.0,55.8,0,0,0,0.697,AUTO_CV_METRIC
1e6ec5c8ef04231c,293481.1,116.7,38.9,0,0,0,0.486,AUTO_CV_METRIC
f65d23122f1f1792,341222.8,118.2,40.8,0,0,0,0.511,AUTO_CV_METRIC
26e91c9cf82139e6,292741.6,113.5,47.0,0,0,0,0.587,AUTO_CV_METRIC
f6dd10118d6de65f,363098.1,103.8,52.8,0,0,0,0.66,AUTO_CV_METRIC
efc7b1ab210224e7,180865.5,110.8,44.1,0,0,0,0.551,AUTO_CV_METRIC
4b154998de152adf,346821.0,105.5,56.9,0,0,0,0.712,AUTO_CV_METRIC
3596c7d5a3d442e1,260421.7,104.1,52.1,0,0,0,0.651,AUTO_CV_METRIC
715a7e7549758d1d,262535.8,119.7,44.1,0,0,0,0.551,AUTO_CV_METRIC
5eaa4e758c14a629,127851.7,115.5,50.7,0,0,0,0.634,AUTO_CV_METRIC
a886743a5ef1858b,294367.6,121.4,46.1,0,0,0,0.576,AUTO_CV_METRIC
4d2b6d19e6d3870b,198290.1,105.4,45.7,0,0,0,0.571,AUTO_CV_METRIC
544cf2b2016b35ad,295756.1,117.1,48.8,0,0,0,0.611,AUTO_CV_METRIC
43a1878de4ef6b13,471926.2,108.2,44.6,0,0,0,0.557,AUTO_CV_METRIC
c46e98c3ee73a8ef,416253.2,115.4,46.4,0,0,0,0.58,AUTO_CV_METRIC
7c237279e253b61e,344559.3,117.6,48.8,0,0,0,0.61,AUTO_CV_METRIC
c5cef131105cfeba,77549.3,127.5,41.8,0,0,0,0.522,AUTO_CV_METRIC
49a879bdd9a209b7,325719.7,121.5,48.2,0,0,0,0.603,AUTO_CV_METRIC
6c529d98f8cd58b1,327708.5,115.2,47.0,0,0,0,0.588,AUTO_CV_METRIC
1deb140dd51a6f6d,52774.1,123.1,41.6,0,0,0,0.521,AUTO_CV_METRIC
9e9304f8b6ac81ac,142484.8,121.9,42.1,0,0,0,0.527,AUTO_CV_METRIC
578511291d1fcf31,256018.0,111.3,43.4,0,0,0,0.542,AUTO_CV_METRIC
fe723a9903a30068,305626.4,117.5,49.7,0,0,0,0.621,AUTO_CV_METRIC
e5877c678cc29dd6,286226.8,122.9,47.4,0,0,0,0.593,AUTO_CV_METRIC
7f09ec29cbff320c,474311.0,117.7,48.9,0,0,0,0.611,AUTO_CV_METRIC
fef84c06e3c1dfb7,383190.9,121.3,47.5,0,0,0,0.594,AUTO_CV_METRIC
dd2ccc456bbd92fb,317050.5,101.4,51.2,0,0,0,0.639,AUTO_CV_METRIC
9ef65744fb36ea25,177165.8,126.5,42.8,0,0,0,0.535,AUTO_CV_METRIC
0c3d3449928b31ce,477164.2,116.7,49.4,0,0,0,0.617,AUTO_CV_METRIC
b9ce206dbcf290d7,94170.5,113.8,43.0,0,0,0,0.538,AUTO_CV_METRIC
39009edd007a2ddc,348407.4,117.5,46.2,0,0,0,0.577,AUTO_CV_METRIC
b15fc32815eeda8c,145197.1,117.6,51.2,0,0,0,0.64,AUTO_CV_METRIC
192bdd4701345e4e,479426.5,121.8,46.5,0,0,0,0.582,AUTO_CV_METRIC
86a8c75225ce2738,431312.5,119.7,47.1,0,0,0,0.589,AUTO_CV_METRIC
973cf5beb107f671,50400.7,116.1,50.8,0,0,0,0.635,AUTO_CV_METRIC
45b16e00977439ba,161328.4,101.0,48.8,0,0,0,0.61,AUTO_CV_METRIC
01b45956e5cb9cef,441986.2,121.6,47.4,0,0,0,0.592,AUTO_CV_METRIC
dad210618f2ad8b4,487236.0,114.9,46.0,0,0,0,0.575,AUTO_CV_METRIC
8e5bf643b3a9cd0c,323475.1,118.3,49.8,0,0,0,0.623,AUTO_CV_METRIC
081684d5c19fe209,127766.8,128.5,51.4,0,0,0,0.643,AUTO_CV_METRIC
59fd8a24ed36373f,221387.8,131.6,41.4,0,0,0,0.518,AUTO_CV_METRIC
2745918e58678fee,268264.8,133.6,50.7,0,0,0,0.634,AUTO_CV_METRIC
fe50d8bc164a45d6,127406.1,132.8,50.1,0,0,0,0.626,AUTO_CV_METRIC
41d2555871b6d1bf,342887.8,134.3,46.6,0,0,0,0.582,AUTO_CV_METRIC
cb2e634881325b1d,266683.9,135.5,51.5,0,0,0,0.643,AUTO_CV_METRIC
e2f037e4d0bacbbd,213296.5,119.4,59.2,0,0,0,0.74,AUTO_CV_METRIC
5562684b506bdfe8,273043.2,129.7,54.3,0,0,0,0.678,AUTO_CV_METRIC
7b1c16cb4ce97e14,241819.2,108.6,57.4,0,0,0,0.718,AUTO_CV_METRIC
7669239f3fcb113a,177961.6,124.0,46.4,0,0,0,0.58,AUTO_CV_METRIC
4e9f4fbc24dd8547,206338.5,116.2,58.7,0,0,0,0.734,AUTO_CV_METRIC
74f5cbcdbe894b0b,272944.1,128.6,55.4,0,0,0,0.692,AUTO_CV_METRIC
090bead8cf310610,379936.9,122.6,60.9,0,0,0,0.762,AUTO_CV_METRIC
4d948a3dea6f586b,275298.9,130.7,50.6,0,0,0,0.633,AUTO_CV_METRIC
61d30bf4e042d292,374604.9,118.9,61.5,0,0,0,0.769,AUTO_CV_METRIC
131c46c90af494c0,135416.2,137.2,51.5,0,0,0,0.644,AUTO_CV_METRIC
30220d8a56987674,141067.9,137.8,47.3,0,0,0,0.592,AUTO_CV_METRIC
9d57e249fa5e2f05,294734.3,139.6,54.3,0,0,0,0.679,AUTO_CV_METRIC
68b4a61322598afc,330669.7,129.3,56.4,0,0,0,0.705,AUTO_CV_METRIC
a748024c5936a24b,372870.7,110.2,63.0,0,0,0,0.788,AUTO_CV_METRIC
d41859fba0a80c7a,429749.3,115.8,63.1,0,0,0,0.788,AUTO_CV_METRIC
cb7465f5b2dde23a,847796.9,103.6,65.1,0,0,0,0.814,AUTO_CV_METRIC
fc89cfe5cd8a5226,370371.2,123.0,52.2,0,0,0,0.652,AUTO_CV_METRIC
4dd1f047c0cd3923,501078.6,107.3,61.3,0,0,0,0.767,AUTO_CV_METRIC
dd7c9f1ace7cd534,1011168.5,107.5,56.1,0,0,0,0.702,AUTO_CV_METRIC
923e0ea63d3c7faa,976576.1,134.1,53.8,0,0,0,0.673,AUTO_CV_METRIC
81578e065185dc71,401224.6,125.1,58.4,0,0,0,0.73,AUTO_CV_METRIC
a1207fec181004e9,385651.9,113.3,61.0,0,0,0,0.763,AUTO_CV_METRIC
c25ffb3151c50830,729982.1,113.4,67.1,0,0,0,0.839,AUTO_CV_METRIC
18d675b5a4df1109,549370.0,121.1,56.1,0,0,0,0.702,AUTO_CV_METRIC
eeaf55c6318d9dbe,700851.1,108.0,60.3,0,0,0,0.754,AUTO_CV_METRIC
2ce652a98f8f392a,798234.9,132.4,52.2,0,0,0,0.652,AUTO_CV_METRIC
